,Gaia2,RAdeg,DEdeg,PDis,plx,e_plx,Gmag,e_Gmag,Bpmag,e_Bpmag,Rpmag,e_Rpmag,Sep,pmRA,e_pmRA,pmDE,e_pmDE,Age,PreAge,CoolAge,[Fe/H],DM,Av,e_Age,e_PreAge,e_CoolAge,e_[Fe/H],e_DM,e_Av,Nb,PCont
687,1799563950970324736,324.927713,26.001584,0.01884,5.672000000000001,167.55900000000003,14.890999999999998,0.0003,15.933,0.003,13.883,0.001,11955.4153,-9.736,0.057,-17.062,0.065,7.622999999999999,7.4110000000000005,0.212,-0.8059999999999999,6.466,0.039,2.252,2.25,0.008,0.598,0.013000000000000001,0.008,7.0,0.10400000000000001
688,2600648572274461312,333.53929,-13.138995000000001,0.0030399999999999997,6.026,65.021,16.178,0.0016,17.857,0.009000000000000001,14.912,0.005,1814.211,-2.483,0.153,-46.583,0.134,2.042,1.2819999999999998,0.76,-0.769,6.234,0.055,0.381,0.39399999999999996,0.026000000000000002,0.647,0.032,0.01,7.0,0.0
689,622893613676084736,150.981593,17.323847,0.00156,5.444,108.335,14.229000000000001,0.0005,15.040999999999999,0.003,13.356,0.002,1034.4813,10.892999999999999,0.069,8.906,0.061,7.742000000000001,7.103,0.639,-0.882,6.405,0.12300000000000001,2.5340000000000003,2.54,0.012,0.578,0.02,0.01,7.0,0.0
690,5145702052781432832,35.968651,-15.731785,0.0022199999999999998,5.542000000000001,47.155,15.485999999999999,0.0009,16.846,0.009000000000000001,14.33,0.002,1443.0462,42.978,0.131,-37.838,0.128,1.6840000000000002,0.462,1.222,-0.662,6.355,0.065,0.09699999999999999,0.12,0.076,0.628,0.046,0.011000000000000001,7.0,0.0
691,3957492581475374592,194.995252,25.347878,0.020980000000000002,6.841,58.09,16.48,0.0007,18.008,0.008,15.253,0.002,11040.1434,2.137,0.244,1.6580000000000001,0.16,4.058,0.305,3.753,-0.6559999999999999,5.874,0.073,0.141,0.07400000000000001,0.17800000000000002,0.626,0.036000000000000004,0.01,7.0,0.096
692,6315467319612187648,228.59455899999998,-12.385299,0.0011300000000000001,5.829,66.818,16.491,0.0012,17.862000000000002,0.018000000000000002,15.325,0.004,698.8953,-21.998,0.16,1.0390000000000001,0.12,5.07,4.638999999999999,0.431,-0.821,6.532,0.081,2.015,2.021,0.013000000000000001,0.624,0.032,0.01,7.0,0.0
693,4419060484709292160,229.748001,0.473421,0.00428,5.109,132.686,14.712,0.0007,15.738,0.003,13.709000000000001,0.001,3013.0271,14.219000000000001,0.067,-44.549,0.066,1.5830000000000002,0.57,1.014,-0.695,6.649,0.066,0.142,0.154,0.027000000000000003,0.659,0.016,0.01,7.0,0.003
694,2567791797581989120,30.547811,6.934778999999999,0.0010199999999999999,5.957000000000001,59.931999999999995,16.662,0.0011,18.163,0.012,15.464,0.003,616.6449,0.42,0.172,-7.234,0.14400000000000002,2.114,0.6629999999999999,1.4509999999999998,-0.617,6.332999999999999,0.11900000000000001,0.192,0.233,0.084,0.66,0.037000000000000005,0.013000000000000001,7.0,0.0
695,1373395271267000960,238.02412,37.129978,0.00114,5.871,82.219,17.012999999999998,0.0008,18.473,0.009000000000000001,15.823,0.003,701.937,-8.118,0.107,-35.63,0.142,3.613,1.798,1.815,-0.7140000000000001,6.218,0.091,0.7490000000000001,0.809,0.08900000000000001,0.632,0.027000000000000003,0.011000000000000001,7.0,0.0
696,1028188821038873344,126.62173600000001,51.395838,0.01141,4.294,102.38799999999999,15.329,0.0007,16.395,0.005,14.309000000000001,0.003,9561.8518,1.939,0.066,13.288,0.063,1.776,0.428,1.348,-0.6509999999999999,6.965,0.078,0.08900000000000001,0.105,0.051,0.608,0.021,0.011000000000000001,7.0,0.08
697,2988279335064381952,79.47941999999999,-13.81182,0.00486,6.093999999999999,85.23200000000001,16.25,0.0009,17.624000000000002,0.006999999999999999,15.083,0.002,2868.1923,-23.97,0.114,-24.561,0.121,4.396,3.71,0.6859999999999999,-0.752,6.476,0.059000000000000004,1.591,1.6,0.017,0.6509999999999999,0.025,0.01,7.0,0.002
698,6882657745784741376,313.524333,-17.750991,0.0016899999999999999,5.612,171.96,14.65,0.0002,15.665999999999999,0.002,13.651,0.001,1081.9511,23.049,0.053,-16.62,0.038,3.197,2.667,0.53,-0.72,6.446000000000001,0.023,0.909,0.9129999999999999,0.008,0.6409999999999999,0.012,0.009000000000000001,7.0,0.0
699,2800491235893828736,2.977794,22.158585000000002,0.00283,5.859,41.507,17.434,0.0009,18.875,0.023,16.245,0.004,1737.9179,30.415,0.225,-22.906999999999996,0.16,4.388999999999999,4.098,0.29100000000000004,-0.81,6.343,0.049,2.092,2.101,0.017,0.618,0.05,0.008,7.0,0.0
700,1340759189174601344,258.795534,38.703264000000004,0.00314,5.957999999999999,187.047,15.067,0.0006,16.224,0.005,13.995999999999999,0.002,1899.24,-27.219,0.059000000000000004,-32.049,0.059000000000000004,2.06,0.425,1.6340000000000001,-0.667,6.337000000000001,0.078,0.085,0.098,0.06,0.6579999999999999,0.012,0.011000000000000001,7.0,0.0
701,2646904304900481536,355.896733,2.9296130000000002,0.00385,6.49,102.381,15.644,0.0005,16.859,0.006999999999999999,14.543,0.002,2133.8796,52.823,0.111,-23.628,0.065,1.8319999999999999,0.293,1.5390000000000001,-0.6609999999999999,6.115,0.07400000000000001,0.063,0.059000000000000004,0.073,0.635,0.02,0.01,7.0,0.0
702,3922780758867871360,177.772577,12.754624,0.0011099999999999999,5.776,38.885,16.94,0.0012,18.393,0.034,15.728,0.004,693.8275,-4.7780000000000005,0.184,14.567,0.152,3.053,2.88,0.17300000000000001,-0.8109999999999999,6.273,0.006,1.421,1.4269999999999998,0.012,0.62,0.053,0.005,7.0,0.0
703,2813010893763446400,351.16972400000003,13.834956,0.02052,5.048,60.783,15.932,0.0012,17.225,0.008,14.811,0.002,14631.8365,47.277,0.15,-14.853,0.09300000000000001,2.3680000000000003,1.725,0.643,-0.7659999999999999,6.653,0.06,0.6920000000000001,0.705,0.023,0.626,0.035,0.011000000000000001,7.0,0.13699999999999998
704,1242401517517692160,217.878893,22.858735999999997,0.00212,5.778,95.071,13.459000000000001,0.0004,14.187000000000001,0.002,12.636,0.001,1319.433,36.421,0.11699999999999999,-28.038,0.107,3.805,2.9019999999999997,0.903,-0.772,6.287000000000001,0.14300000000000002,1.584,1.598,0.024,0.635,0.022000000000000002,0.011000000000000001,7.0,0.0
705,1557284811441901696,196.449551,50.918814000000005,0.00313,5.885,93.262,16.525,0.0008,18.122,0.021,15.275,0.002,1917.5684,-62.716,0.086,-18.23,0.08800000000000001,1.3330000000000002,0.654,0.679,-0.748,6.194,0.048,0.168,0.17600000000000002,0.019,0.6579999999999999,0.023,0.008,7.0,0.0
706,3943504525826941696,198.53908700000002,21.209538000000002,0.00358,5.462000000000001,170.423,14.84,0.0003,15.870999999999999,0.002,13.831,0.001,2357.9905,-11.037,0.06,-31.000999999999998,0.047,2.64,1.074,1.5659999999999998,-0.679,6.421,0.114,0.312,0.336,0.043,0.645,0.012,0.012,7.0,0.0
707,6288228533941490944,206.42038200000002,-22.766416,0.0068200000000000005,5.33,63.76,14.689,0.0007,15.724,0.003,13.68,0.001,4606.1348,-54.523999999999994,0.11199999999999999,-47.331,0.126,1.44,0.662,0.778,-0.721,6.5889999999999995,0.052000000000000005,0.184,0.201,0.031,0.647,0.032,0.011000000000000001,7.0,0.009000000000000001
708,5033961366111247232,15.784182999999999,-27.863069,0.0009199999999999999,5.906000000000001,30.156,18.044,0.0011,19.757,0.031,16.73,0.003,560.019,96.32,0.24100000000000002,-22.586,0.231,1.9040000000000001,1.506,0.39799999999999996,-0.731,6.159,0.055999999999999994,0.608,0.626,0.027999999999999997,0.639,0.063,0.008,7.0,0.0
709,1249622212240131200,205.44016399999998,21.059112,0.00146,5.9910000000000005,71.415,16.753,0.0008,18.215,0.018000000000000002,15.546,0.002,878.791,-59.31399999999999,0.155,38.176,0.087,2.574,1.6769999999999998,0.898,-0.721,6.196000000000001,0.066,0.505,0.521,0.027999999999999997,0.627,0.03,0.009000000000000001,7.0,0.0
710,628414398998648832,152.48058600000002,20.438051,0.00186,6.117000000000001,102.48100000000001,15.390999999999998,0.0007,16.642,0.006999999999999999,14.283,0.003,1091.8512,29.261,0.09699999999999999,-35.347,0.11699999999999999,3.208,0.18,3.028,-0.6679999999999999,6.157,0.10400000000000001,0.059000000000000004,0.03,0.071,0.649,0.021,0.012,7.0,0.0
711,2489799349015070720,35.34814,-4.477964,0.00267,6.229,85.634,15.981,0.0011,17.334,0.008,14.843,0.003,1542.9734,53.363,0.141,48.053000000000004,0.11800000000000001,1.315,0.924,0.391,-0.71,6.115,0.065,0.262,0.263,0.013999999999999999,0.642,0.025,0.009000000000000001,7.0,0.0
712,2600980659145385344,338.484827,-13.6079,0.00496,6.249,128.785,15.05,0.0007,15.856,0.006,14.179,0.002,2858.8352,28.093000000000004,0.095,-106.477,0.084,5.465,4.204,1.26,-0.8029999999999999,6.252000000000001,0.077,1.7380000000000002,1.755,0.026000000000000002,0.624,0.017,0.011000000000000001,7.0,0.002
713,4192401076091581440,300.97028900000004,-8.784953,0.0054399999999999995,6.582000000000001,59.591,16.707,0.0009,18.340999999999998,0.009000000000000001,15.477,0.002,2976.8558,-48.78,0.188,-18.398,0.111,2.211,0.794,1.4169999999999998,-0.723,6.274,0.077,0.237,0.27699999999999997,0.073,0.6459999999999999,0.036000000000000004,0.012,7.0,0.002
714,6196574344161696768,203.567875,-20.80094,0.00405,5.391,42.538999999999994,16.225,0.0011,17.749000000000002,0.015,15.013,0.003,2706.98,-47.769,0.22399999999999998,4.229,0.162,1.4169999999999998,0.418,0.9990000000000001,-0.682,6.587000000000001,0.061,0.106,0.14300000000000002,0.07400000000000001,0.65,0.055999999999999994,0.011000000000000001,7.0,0.001
715,1756412620704297472,314.996407,9.888053999999999,0.00581,5.414,73.98100000000001,15.019,0.0014,15.945,0.012,13.975999999999999,0.006999999999999999,3861.7069,78.028,0.11699999999999999,-46.428000000000004,0.105,3.892,3.346,0.546,-0.773,6.561,0.096,1.331,1.339,0.016,0.628,0.028999999999999998,0.01,7.0,0.006
716,1073194855621092352,157.91183700000002,69.120757,0.02814,5.912000000000001,110.415,16.423,0.0007,17.668,0.009000000000000001,15.312000000000001,0.004,17132.6816,-22.75,0.086,7.072,0.08900000000000001,1.127,0.65,0.47700000000000004,-0.711,6.265,0.035,0.16899999999999998,0.171,0.013000000000000001,0.638,0.02,0.011000000000000001,7.0,0.166
717,2131212769993943424,287.239176,48.639353,0.00198,5.348,83.381,15.177,0.0006,16.435,0.004,14.059000000000001,0.002,1335.573,19.992,0.124,20.48,0.136,2.383,1.171,1.2109999999999999,-0.684,6.572,0.094,0.373,0.397,0.040999999999999995,0.619,0.024,0.012,7.0,0.0
718,3212751261008055040,74.42421800000001,-3.780041,0.01964,6.132000000000001,97.625,16.055,0.0008,17.51,0.006,14.872,0.002,11531.4096,2.177,0.129,-72.332,0.094,2.806,0.57,2.237,-0.618,6.182,0.111,0.13699999999999998,0.17300000000000001,0.146,0.634,0.023,0.012,7.0,0.1
719,2507025397687417856,33.359635,0.184649,0.0019399999999999999,5.879,84.87100000000001,15.764000000000001,0.001,17.112000000000002,0.008,14.61,0.004,1190.5437,18.438,0.132,28.689,0.11,2.1069999999999998,1.5830000000000002,0.523,-0.7290000000000001,6.249,0.067,0.493,0.5,0.015,0.6459999999999999,0.027000000000000003,0.009000000000000001,7.0,0.0
720,5722492830374070400,128.032811,-14.999739000000002,0.00536,5.332000000000001,58.623000000000005,16.562,0.0011,18.125999999999998,0.013999999999999999,15.329,0.002,3620.4379,21.06,0.122,-70.32600000000001,0.126,3.9330000000000003,2.821,1.113,-0.732,6.515,0.062,1.359,1.383,0.042,0.647,0.036000000000000004,0.012,7.0,0.005
721,4880673089964659840,74.931318,-26.819589,0.01847,6.045,67.362,17.293,0.0011,18.932000000000002,0.022000000000000002,16.049,0.004,10997.985,-14.937999999999999,0.135,-55.431999999999995,0.165,1.7990000000000002,1.037,0.762,-0.7,6.182,0.071,0.311,0.32799999999999996,0.03,0.635,0.033,0.009000000000000001,7.0,0.095
722,3502367197904140160,193.538179,-21.803562,0.00758,5.97,44.288999999999994,17.282,0.0015,19.172,0.043,15.937999999999999,0.006999999999999999,4571.3793,-8.592,0.271,-53.348,0.201,2.708,0.631,2.0780000000000003,-0.63,6.367000000000001,0.075,0.16899999999999998,0.22,0.201,0.616,0.046,0.012,7.0,0.009000000000000001
723,291935150517280640,23.68042,24.574231,0.0017,6.196000000000001,83.751,16.141,0.0012,17.521,0.008,14.994000000000002,0.003,987.1306,12.309000000000001,0.166,-8.651,0.11900000000000001,2.612,1.913,0.698,-0.745,6.354,0.081,0.6459999999999999,0.657,0.02,0.629,0.027000000000000003,0.011000000000000001,7.0,0.0
724,578825187635387904,137.800364,3.190886,0.0038799999999999998,5.706,30.333000000000002,17.782,0.0019,19.313,0.054000000000000006,16.547,0.009000000000000001,2448.8294,15.618,0.326,-1.239,0.228,2.83,2.526,0.304,-0.738,6.263999999999999,0.02,1.3259999999999998,1.338,0.023,0.623,0.062,0.01,7.0,0.0
725,1538515804357297408,183.354494,44.584421,0.00571,6.109,149.653,14.315999999999999,0.0006,15.55,0.004,13.210999999999999,0.001,3365.0341,-9.497,0.043,-5.692,0.05,2.9739999999999998,0.8290000000000001,2.146,-0.7190000000000001,6.111000000000001,0.066,0.22,0.281,0.124,0.645,0.013999999999999999,0.009000000000000001,7.0,0.004
726,3719810019027056256,202.05772199999998,8.698164,0.00108,6.13,29.118000000000002,17.746,0.0016,19.482,0.045,16.432000000000002,0.006,635.9607,-4.423,0.386,-24.163,0.19,1.4080000000000001,0.262,1.146,-0.716,6.1370000000000005,0.053,0.078,0.067,0.10800000000000001,0.638,0.068,0.009000000000000001,7.0,0.0
727,3893270790195713408,180.422169,4.180432,0.00244,6.269,32.445,17.439,0.0016,19.095,0.042,16.171,0.003,1401.4726,-16.485,0.275,-10.935,0.16399999999999998,1.081,0.758,0.32299999999999995,-0.767,6.091,0.057,0.271,0.287,0.027000000000000003,0.649,0.063,0.008,7.0,0.0
728,1768300879724923520,330.01156299999997,13.66983,0.00155,5.997000000000001,35.166,17.807000000000002,0.0021,19.572,0.038,16.531,0.004,932.1005,-6.557,0.285,-48.169,0.29100000000000004,2.7289999999999996,1.614,1.115,-0.736,6.335,0.08800000000000001,0.684,0.735,0.073,0.655,0.062,0.011000000000000001,7.0,0.0
729,2824510273561942272,354.079947,19.462689,0.013940000000000001,5.332999999999999,48.354,16.509,0.0008,17.979,0.009000000000000001,15.32,0.002,9406.8928,5.438,0.21899999999999997,-87.406,0.105,2.089,0.596,1.493,-0.7020000000000001,6.544,0.077,0.159,0.20199999999999999,0.102,0.6459999999999999,0.043,0.011000000000000001,7.0,0.078
730,2958379692597680384,81.280908,-24.054964000000002,0.00247,6.079,54.324,17.942999999999998,0.0012,19.486,0.025,16.679000000000002,0.005,1460.6854,3.6489999999999996,0.139,-15.33,0.17800000000000002,4.086,3.8819999999999997,0.204,-0.698,6.15,0.033,1.506,1.507,0.008,0.624,0.027999999999999997,0.008,7.0,0.0
731,4467468507051721088,247.968808,18.700029999999998,0.00286,6.126,50.105,17.815,0.0012,19.541,0.033,16.527,0.004,1678.011,-24.963,0.177,9.27,0.172,2.987,2.1,0.887,-0.795,6.196000000000001,0.061,0.8340000000000001,0.857,0.037000000000000005,0.65,0.042,0.009000000000000001,7.0,0.0
732,3146373679616734720,122.96731000000001,8.950103,0.00135,5.315,37.516,16.962,0.0007,18.617,0.015,15.712,0.003,914.8893,-3.699,0.218,-55.217,0.11900000000000001,1.722,1.1179999999999999,0.603,-0.778,6.444,0.064,0.40399999999999997,0.43,0.039,0.655,0.059000000000000004,0.009000000000000001,7.0,0.0
733,3828148266965968512,151.386828,-4.276167,0.00903,5.1160000000000005,58.004,16.57,0.0012,17.897000000000002,0.012,15.43,0.004,6356.8221,-15.267999999999999,0.153,20.305999999999997,0.126,1.9909999999999999,0.708,1.2830000000000001,-0.75,6.558,0.071,0.196,0.22699999999999998,0.061,0.639,0.037000000000000005,0.01,7.0,0.036000000000000004
734,6790527982866381184,319.638982,-27.264435,0.00636,6.209,150.842,13.885,0.0003,14.737,0.002,12.985999999999999,0.001,3686.5353,29.868000000000002,0.06,-49.07,0.045,4.276,3.844,0.433,-0.805,6.277,0.051,1.405,1.4069999999999998,0.006,0.622,0.013999999999999999,0.009000000000000001,7.0,0.006
