,ID1,ID2,RA1deg,RA2deg,DE1deg,DE2deg,plx1,plx2,e_plx1,e_plx2,Gmag1,Gmag2,e_Gmag1,e_Gmag2,Bpmag1,Bpmag2,e_Bpmag1,e_Bpmag2,Rpmag1,Rpmag2,e_Rpmag1,e_Rpmag2,pmRA1,pmRA2,e_pmRA1,e_pmRA2,pmDE1,pmDE2,e_pmDE1,e_pmDE2,RVel1,RVel2,e_RVel1,e_RVel2,gmag1,gmag2,rmag1,rmag2,imag1,imag2,zmag1,zmag2,e_gmag1,e_gmag2,e_rmag1,e_rmag2,e_imag1,e_imag2,e_zmag1,e_zmag2,Age1,Age2,ZMass1,ZMass2,PreAge1,PreAge2,CoolAge1,CoolAge2,[Fe/H]1,[Fe/H]2,DM1,DM2,Av1,Av2,e_Age1,e_Age2,e_ZMass1,e_ZMass2,e_PreAge1,e_PreAge2,e_CoolAge1,e_CoolAge2,e_[Fe/H]1,e_[Fe/H]2,e_DM1,e_DM2,e_Av1,e_Av2,Nb1,Nb2,Sep,PDis,Type,PCont
521,212224,232064,203.73889,203.736632,-3.907535,-3.897709,4.466,4.496,63.37,8.142,12.354,19.176,0.0003,0.0057,12.87,19.222,0.001,0.039,11.703,19.211,0.001,0.055,13.021,14.432,0.12,0.945,9.05,8.333,0.119,0.808,0.986,0.0,1.366,0.0,0.0,19.074,0.0,19.246,0.0,19.422,0.0,19.561,0.0,0.009,0.0,0.014,0.0,0.01,0.0,0.017,0.0,0.993,0.0,3.834,0.0,0.198,0.0,0.795,0.0,-0.648,0.0,6.865,0.0,0.085,0.0,0.036,0.0,0.17,0.0,0.033,0.0,0.029,0.0,0.634,0.0,0.034,0.0,0.011,0,7,8125.2561,0.01008,1,0.062
522,1867520,266368,123.413743,123.409824,2.725656,2.731388,4.256,4.501,86.408,8.097,11.356,19.689,0.0006,0.0052,11.677,19.75,0.001,0.091,10.893,19.347,0.001,0.079,-16.334,-17.059,0.084,0.937,-8.959,-6.771,0.054,0.608,43.725,0.0,0.761,0.0,0.0,19.755,0.0,19.668,0.0,19.752,0.0,19.795,0.0,0.036,0.0,0.01,0.0,0.018,0.0,0.023,0.0,2.704,0.0,1.752,0.0,1.785,0.0,0.919,0.0,-0.733,0.0,6.929,0.0,0.081,0.0,1.072,0.0,0.27,0.0,1.089,0.0,0.031,0.0,0.648,0.0,0.026,0.0,0.012,0,7,5871.3602,0.00694,1,0.027
523,9088,83328,140.21905,140.214646,-0.6774,-0.673391,4.499,4.502,107.127,6.214,11.708,20.089,0.0004,0.0092,12.098,20.118,0.002,0.101,11.179,19.741,0.001,0.076,1.568,2.109,0.069,1.119,-29.349,-29.238,0.069,1.138,-37.116,0.0,1.416,0.0,0.0,20.032,0.0,20.03,0.0,20.096,0.0,20.147,0.0,0.036,0.0,0.016,0.0,0.023,0.0,0.056,0.0,2.051,0.0,3.846,0.0,0.202,0.0,1.85,0.0,-0.696,0.0,6.838,0.0,0.131,0.0,0.093,0.0,0.347,0.0,0.056,0.0,0.133,0.0,0.638,0.0,0.02,0.0,0.015,0,7,4765.538,0.00596,1,0.009
524,328064,2038144,201.638124,201.637384,44.136328,44.137058,4.577,4.503,36.701,19.807,17.653,18.82,0.0013,0.0022,19.264,18.75,0.022,0.016,16.384,18.661,0.004,0.024,-19.555,-19.594,0.129,0.234,-9.353,-9.062,0.143,0.252,0.0,0.0,0.0,0.0,0.0,18.753,0.0,18.887,0.0,19.055,0.0,19.198,0.0,0.01,0.0,0.005,0.0,0.005,0.0,0.014,0.0,1.413,0.0,2.262,0.0,0.828,0.0,0.585,0.0,-0.757,0.0,6.75,0.0,0.033,0.0,0.278,0.0,0.232,0.0,0.303,0.0,0.04,0.0,0.626,0.0,0.059,0.0,0.008,0,7,710.2895,0.0009,1,0.0
525,1638272,1638144,146.237264,146.240859,32.197978,32.201068,4.113,4.507,63.647,15.133,15.512,18.951,0.0008,0.0039,16.578,18.962,0.008,0.023,14.477,18.859,0.002,0.048,-26.525,-25.748,0.104,0.476,-10.787,-11.105,0.09,0.393,0.0,0.0,0.0,0.0,0.0,18.879,0.0,19.0,0.0,19.153,0.0,19.325,0.0,0.011,0.0,0.007,0.0,0.008,0.0,0.013,0.0,1.818,0.0,1.911,0.0,1.306,0.0,0.512,0.0,-0.712,0.0,6.989,0.0,0.068,0.0,0.397,0.0,0.167,0.0,0.406,0.0,0.019,0.0,0.627,0.0,0.034,0.0,0.009,0,7,3795.5806,0.00434,1,0.006
526,1863680,571520,356.630449,356.63708,3.001196,2.998964,5.068,4.516,28.697,11.9,17.151,18.882,0.0013,0.004,18.568,18.925,0.02,0.044,15.985,18.769,0.004,0.034,-54.922,-54.267,0.285,0.754,1.371,1.799,0.208,0.464,0.0,0.0,0.0,0.0,0.0,18.851,0.0,18.95,0.0,19.12,0.0,19.285,0.0,0.007,0.0,0.006,0.0,0.007,0.0,0.018,0.0,1.187,0.0,2.848,0.0,0.457,0.0,0.731,0.0,-0.628,0.0,6.639,0.0,0.042,0.0,0.126,0.0,0.284,0.0,0.166,0.0,0.066,0.0,0.649,0.0,0.073,0.0,0.01,0,7,4964.2625,0.00699,1,0.01
527,672000,711936,347.476847,347.480756,-3.635458,-3.633893,4.721,4.517,88.025,14.106,10.59,18.95,0.0003,0.0037,10.891,18.984,0.001,0.031,10.157,18.85,0.001,0.045,19.32,20.628,0.078,0.477,-8.137,-7.701,0.07,0.435,9.925,0.0,0.234,0.0,0.0,18.814,0.0,18.902,0.0,19.032,0.0,19.18,0.0,0.023,0.0,0.011,0.0,0.008,0.0,0.011,0.0,1.657,0.0,2.06,0.0,1.058,0.0,0.599,0.0,-0.762,0.0,6.744,0.0,0.144,0.0,0.346,0.0,0.19,0.0,0.354,0.0,0.018,0.0,0.623,0.0,0.025,0.0,0.012,0,7,3204.8079,0.0042,1,0.004
528,1342208,1433088,131.142713,131.141304,-5.554978,-5.553434,4.148,4.519,101.554,10.854,15.484,19.653,0.0004,0.0033,16.438,19.701,0.003,0.045,14.516,19.393,0.001,0.076,36.536,37.815,0.067,0.689,-10.445,-9.609,0.045,0.444,0.0,0.0,0.0,0.0,0.0,19.619,0.0,19.698,0.0,19.772,0.0,19.889,0.0,0.007,0.0,0.015,0.0,0.012,0.0,0.029,0.0,1.347,0.0,3.311,0.0,0.291,0.0,1.057,0.0,-0.645,0.0,6.976,0.0,0.079,0.0,0.047,0.0,0.167,0.0,0.058,0.0,0.037,0.0,0.631,0.0,0.022,0.0,0.01,0,7,1810.0671,0.00209,1,0.0
529,1431424,744576,313.939649,313.937763,-17.809074,-17.797911,4.668,4.526,107.311,5.606,11.947,20.187,0.001,0.005,12.465,20.217,0.003,0.062,11.294,19.862,0.003,0.069,12.796,14.546,0.067,1.358,-19.09,-18.553,0.044,0.831,-14.998,0.0,12.731,0.0,0.0,20.201,0.0,20.161,0.0,20.265,0.0,20.272,0.0,0.026,0.0,0.026,0.0,0.015,0.0,0.035,0.0,2.376,0.0,4.206,0.0,0.16,0.0,2.216,0.0,-0.593,0.0,6.85,0.0,0.089,0.0,0.062,0.0,0.242,0.0,0.028,0.0,0.076,0.0,0.648,0.0,0.019,0.0,0.014,0,7,8718.7914,0.01131,1,0.07
530,289152,391936,150.253677,150.251749,20.8636,20.865113,3.622,4.528,87.163,9.187,13.718,19.023,0.0003,0.0053,14.317,18.94,0.002,0.035,12.996,18.931,0.002,0.05,-42.215,-41.024,0.054,0.607,2.416,3.195,0.051,0.587,0.0,0.0,0.0,0.0,0.0,18.933,0.0,19.076,0.0,19.251,0.0,19.447,0.0,0.005,0.0,0.013,0.0,0.014,0.0,0.022,0.0,2.177,0.0,1.69,0.0,1.772,0.0,0.405,0.0,-0.737,0.0,7.285,0.0,0.066,0.0,0.592,0.0,0.155,0.0,0.595,0.0,0.011,0.0,0.653,0.0,0.025,0.0,0.011,0,7,2338.2401,0.00235,1,0.0
531,2554240,1495424,309.682016,309.684175,-7.572268,-7.57549,3.969,4.529,89.9,17.509,9.825,18.589,0.0002,0.0019,10.121,18.555,0.001,0.029,9.397,18.584,0.0,0.033,-16.867,-17.153,0.079,0.459,19.294,19.01,0.047,0.26,-24.154,0.0,0.297,0.0,0.0,18.361,0.0,18.424,0.0,18.667,0.0,18.925,0.0,0.015,0.0,0.054,0.0,0.017,0.0,0.069,0.0,7.278,0.0,1.048,0.0,7.047,0.0,0.231,0.0,-0.867,0.0,7.137,0.0,0.212,0.0,2.681,0.0,0.123,0.0,2.677,0.0,0.012,0.0,0.602,0.0,0.024,0.0,0.014,0,7,3508.3705,0.00387,1,0.005
532,1644544,254080,258.948025,258.954228,61.088982,61.095913,4.622,4.534,205.702,22.135,10.663,18.699,0.0004,0.0026,10.973,18.609,0.001,0.027,10.222,18.641,0.001,0.039,-19.809,-19.041,0.042,0.422,2.096,1.883,0.045,0.393,-17.83,0.0,0.741,0.0,0.0,18.584,0.0,18.797,0.0,18.989,0.0,19.184,0.0,0.004,0.0,0.011,0.0,0.012,0.0,0.036,0.0,0.819,0.0,3.23,0.0,0.308,0.0,0.511,0.0,-0.656,0.0,6.749,0.0,0.049,0.0,0.064,0.0,0.134,0.0,0.06,0.0,0.012,0.0,0.666,0.0,0.01,0.0,0.011,0,7,5882.0225,0.00755,1,0.027
533,290304,288256,61.239416,61.238203,-23.491626,-23.494009,3.697,4.536,21.445,10.839,18.592,19.851,0.0015,0.004,20.095,19.837,0.054,0.05,17.331,19.582,0.007,0.054,-0.101,0.27,0.246,0.586,-42.218,-42.082,0.28,0.689,0.0,0.0,0.0,0.0,0.0,19.927,0.0,19.861,0.0,19.918,0.0,20.001,0.0,0.016,0.0,0.011,0.0,0.014,0.0,0.048,0.0,4.554,0.0,1.394,0.0,3.758,0.0,0.796,0.0,-0.737,0.0,7.276,0.0,0.064,0.0,2.598,0.0,0.299,0.0,2.646,0.0,0.068,0.0,0.623,0.0,0.09,0.0,0.011,0,7,2561.2584,0.00263,1,0.0
534,42240,43392,144.538651,144.538121,14.510243,14.513302,4.171,4.54,36.823,12.056,16.323,18.132,0.002,0.0034,17.606,18.136,0.017,0.065,15.167,18.18,0.005,0.029,-12.263,-14.35,0.159,0.426,-10.658,-10.146,0.159,0.472,0.0,0.0,0.0,0.0,0.0,17.98,0.0,18.245,0.0,18.509,0.0,18.738,0.0,0.006,0.0,0.003,0.0,0.006,0.0,0.018,0.0,3.96,0.0,1.317,0.0,3.802,0.0,0.158,0.0,-0.828,0.0,7.032,0.0,0.05,0.0,2.14,0.0,0.212,0.0,2.144,0.0,0.012,0.0,0.615,0.0,0.054,0.0,0.011,0,7,2676.9396,0.0031,1,0.001
535,3738880,294016,94.832546,94.821427,-25.711812,-25.729065,4.203,4.552,80.105,14.819,14.871,19.49,0.0004,0.0032,16.093,19.539,0.003,0.038,13.774,19.417,0.001,0.034,-16.309,-15.497,0.066,0.373,-56.67,-55.652,0.089,0.544,0.0,0.0,0.0,0.0,0.0,19.495,0.0,19.549,0.0,19.637,0.0,19.852,0.0,0.029,0.0,0.018,0.0,0.015,0.0,0.016,0.0,1.269,0.0,2.966,0.0,0.398,0.0,0.871,0.0,-0.634,0.0,7.028,0.0,0.063,0.0,0.095,0.0,0.238,0.0,0.112,0.0,0.036,0.0,0.637,0.0,0.028,0.0,0.015,0,7,17086.149,0.01995,1,0.166
536,6872960,4248832,118.833597,118.834108,-17.169522,-17.167357,4.153,4.555,102.353,6.112,13.667,20.218,0.0004,0.0061,14.336,20.303,0.002,0.085,12.893,20.114,0.001,0.106,-2.658,-1.978,0.049,0.862,9.392,9.821,0.046,0.774,0.0,0.0,0.0,0.0,0.0,20.038,0.0,20.072,0.0,20.314,0.0,20.43,0.0,0.017,0.0,0.057,0.0,0.029,0.0,0.025,0.0,1.504,0.0,5.052,0.0,0.102,0.0,1.402,0.0,-0.652,0.0,7.302,0.0,0.213,0.0,0.051,0.0,0.18,0.0,0.011,0.0,0.048,0.0,0.639,0.0,0.021,0.0,0.016,0,7,1924.429,0.00222,1,0.0
537,845568,965120,9.827314,9.823146,23.47901,23.464823,3.971,4.557,50.887,12.923,16.33,18.996,0.0006,0.0029,17.5,18.954,0.007,0.019,15.251,18.884,0.002,0.032,33.33,32.782,0.148,0.649,1.307,1.921,0.078,0.344,0.0,0.0,0.0,0.0,0.0,18.919,0.0,19.075,0.0,19.251,0.0,19.422,0.0,0.008,0.0,0.007,0.0,0.017,0.0,0.021,0.0,1.341,0.0,2.261,0.0,0.837,0.0,0.504,0.0,-0.719,0.0,7.08,0.0,0.046,0.0,0.289,0.0,0.197,0.0,0.301,0.0,0.025,0.0,0.627,0.0,0.041,0.0,0.01,0,7,13319.924,0.01469,1,0.12
538,650112,3297152,265.394585,265.395754,49.544109,49.544109,3.504,4.557,33.747,12.328,17.93,19.964,0.0015,0.0055,19.593,20.117,0.036,0.086,16.686,19.628,0.006,0.098,-21.265,-21.104,0.206,0.755,27.798,27.671,0.227,0.883,0.0,0.0,0.0,0.0,0.0,20.013,0.0,19.956,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.018,0.0,0.0,0.0,0.0,0.0,3.73,0.0,1.501,0.0,2.928,0.0,0.803,0.0,-0.74,0.0,7.367,0.0,0.085,0.0,1.967,0.0,0.302,0.0,2.001,0.0,0.052,0.0,0.629,0.0,0.063,0.0,0.014,0,7,779.2857,0.00076,1,0.0
539,1120000,1120768,30.112658,30.107922,-1.889478,-1.88692,4.258,4.558,46.732,14.172,16.264,18.038,0.0012,0.0024,17.505,17.965,0.013,0.015,15.159,18.136,0.003,0.026,-14.541,-14.046,0.122,0.36,-24.569,-24.318,0.105,0.299,0.0,0.0,0.0,0.0,0.0,17.871,0.0,18.158,0.0,18.445,0.0,18.687,0.0,0.007,0.0,0.005,0.0,0.007,0.0,0.011,0.0,1.811,0.0,1.753,0.0,1.664,0.0,0.148,0.0,-0.749,0.0,6.931,0.0,0.052,0.0,0.704,0.0,0.216,0.0,0.706,0.0,0.011,0.0,0.632,0.0,0.048,0.0,0.01,0,7,4549.5742,0.00538,1,0.009
540,1078272,534912,148.128697,148.132225,-15.052268,-15.050195,4.198,4.565,22.213,15.364,17.774,18.394,0.002,0.0026,19.109,18.329,0.048,0.022,16.592,18.457,0.004,0.036,16.253,16.522,0.263,0.401,-46.651,-46.689,0.231,0.345,0.0,0.0,0.0,0.0,0.0,18.269,0.0,18.482,0.0,18.737,0.0,18.954,0.0,0.011,0.0,0.012,0.0,0.005,0.0,0.015,0.0,4.167,0.0,1.346,0.0,3.948,0.0,0.219,0.0,-0.796,0.0,7.1,0.0,0.051,0.0,2.524,0.0,0.275,0.0,2.537,0.0,0.021,0.0,0.639,0.0,0.081,0.0,0.011,0,7,3420.853,0.00399,1,0.004
541,1644288,1371520,251.278559,251.277684,33.675918,33.673436,4.14,4.567,256.69,12.405,14.064,19.807,0.0002,0.0053,14.77,19.87,0.002,0.051,13.265,19.49,0.001,0.052,-7.013,-7.716,0.027,0.728,-77.172,-77.258,0.035,0.95,0.0,0.0,0.0,0.0,0.0,19.817,0.0,19.785,0.0,19.782,0.0,19.867,0.0,0.024,0.0,0.013,0.0,0.013,0.0,0.016,0.0,3.234,0.0,1.551,0.0,2.311,0.0,0.923,0.0,-0.753,0.0,6.99,0.0,0.102,0.0,1.101,0.0,0.191,0.0,1.11,0.0,0.015,0.0,0.654,0.0,0.009,0.0,0.012,0,7,2249.6264,0.00259,1,0.0
542,1377024,3995776,118.181671,118.191379,-0.854969,-0.867349,4.809,4.568,28.495,10.497,17.845,19.403,0.0012,0.003,19.468,19.482,0.026,0.036,16.596,19.329,0.004,0.036,-7.104,-7.063,0.27,0.674,-10.604,-9.844,0.159,0.388,0.0,0.0,0.0,0.0,0.0,19.416,0.0,19.44,0.0,19.566,0.0,19.694,0.0,0.011,0.0,0.01,0.0,0.013,0.0,0.042,0.0,1.368,0.0,3.327,0.0,0.29,0.0,1.079,0.0,-0.748,0.0,6.741,0.0,0.063,0.0,0.074,0.0,0.303,0.0,0.087,0.0,0.11,0.0,0.645,0.0,0.074,0.0,0.011,0,7,11776.6119,0.01573,1,0.103
543,864128,631680,177.886054,177.88361,6.399493,6.396709,4.44,4.575,82.755,20.879,11.452,17.946,0.0007,0.0019,11.778,17.85,0.001,0.022,10.986,18.02,0.001,0.023,-29.757,-29.679,0.083,0.328,-22.976,-23.189,0.055,0.229,3.841,0.0,0.897,0.0,0.0,17.78,0.0,18.035,0.0,18.288,0.0,18.549,0.0,0.01,0.0,0.015,0.0,0.014,0.0,0.014,0.0,3.699,0.0,1.319,0.0,3.533,0.0,0.166,0.0,-0.8,0.0,6.799,0.0,0.054,0.0,1.586,0.0,0.149,0.0,1.584,0.0,0.007,0.0,0.616,0.0,0.026,0.0,0.008,0,7,2995.6117,0.00369,1,0.003
544,590464,113920,158.038547,158.038554,33.588389,33.585217,4.726,4.575,90.058,13.399,15.078,19.064,0.0005,0.0026,16.12,19.123,0.003,0.032,14.069,18.889,0.001,0.026,-54.411,-53.715,0.079,0.503,-24.488,-25.072,0.132,0.763,0.0,0.0,0.0,0.0,0.0,19.058,0.0,19.086,0.0,19.222,0.0,19.345,0.0,0.004,0.0,0.009,0.0,0.006,0.0,0.019,0.0,1.595,0.0,2.232,0.0,0.849,0.0,0.746,0.0,-0.722,0.0,6.679,0.0,0.057,0.0,0.239,0.0,0.157,0.0,0.25,0.0,0.023,0.0,0.636,0.0,0.023,0.0,0.009,0,7,2416.1216,0.00317,1,0.0
545,2342272,737024,67.693521,67.698424,-22.850668,-22.853348,4.426,4.575,182.79,47.735,14.688,17.682,0.0004,0.0013,15.697,17.565,0.002,0.007,13.693,17.829,0.001,0.013,32.535,31.975,0.035,0.136,60.496,60.243,0.04,0.167,0.0,0.0,0.0,0.0,0.0,17.507,0.0,17.832,0.0,18.131,0.0,18.381,0.0,0.005,0.0,0.005,0.0,0.004,0.0,0.005,0.0,3.246,0.0,1.365,0.0,3.169,0.0,0.077,0.0,-0.796,0.0,6.937,0.0,0.043,0.0,1.348,0.0,0.153,0.0,1.346,0.0,0.004,0.0,0.62,0.0,0.012,0.0,0.009,0,7,4273.0139,0.00525,1,0.008
546,2498944,1624832,263.949737,263.949566,31.119942,31.121483,4.391,4.593,103.259,16.247,15.817,19.299,0.0006,0.0039,16.992,19.254,0.008,0.051,14.733,19.073,0.001,0.053,5.828,6.653,0.071,0.428,-35.471,-34.219,0.079,0.604,0.0,0.0,0.0,0.0,0.0,19.309,0.0,19.324,0.0,19.406,0.0,19.465,0.0,0.012,0.0,0.009,0.0,0.013,0.0,0.016,0.0,4.16,0.0,1.331,0.0,3.483,0.0,0.677,0.0,-0.793,0.0,6.926,0.0,0.073,0.0,1.655,0.0,0.154,0.0,1.664,0.0,0.015,0.0,0.618,0.0,0.022,0.0,0.011,0,7,1268.445,0.00155,1,0.0
547,273152,476160,182.523115,182.52292,-28.10971,-28.108566,3.891,4.603,22.82,5.012,17.849,20.337,0.0013,0.0077,19.207,20.51,0.026,0.068,16.685,19.878,0.004,0.063,-6.273,-7.452,0.239,1.264,13.74,14.601,0.214,1.041,0.0,0.0,0.0,0.0,0.0,20.445,0.0,20.344,0.0,20.227,0.0,20.077,0.0,0.026,0.0,0.025,0.0,0.044,0.0,0.207,0.0,4.56,0.0,1.451,0.0,3.437,0.0,1.123,0.0,-0.79,0.0,7.237,0.0,0.103,0.0,2.419,0.0,0.346,0.0,2.48,0.0,0.098,0.0,0.636,0.0,0.086,0.0,0.018,0,7,1070.2645,0.00116,1,0.0
548,695936,1785600,182.109499,182.107492,67.549869,67.549764,3.886,4.607,32.586,12.011,17.748,19.74,0.0018,0.0052,19.24,19.808,0.032,0.069,16.517,19.467,0.005,0.053,32.69,34.008,0.222,0.726,-52.204,-53.606,0.161,0.525,0.0,0.0,0.0,0.0,0.0,19.767,0.0,19.742,0.0,19.696,0.0,19.872,0.0,0.014,0.0,0.008,0.0,0.083,0.0,0.075,0.0,2.233,0.0,1.937,0.0,1.374,0.0,0.859,0.0,-0.718,0.0,7.108,0.0,0.073,0.0,0.733,0.0,0.308,0.0,0.773,0.0,0.061,0.0,0.632,0.0,0.064,0.0,0.01,0,7,716.7177,0.00077,1,0.0
549,695680,213248,225.288463,225.289397,19.032976,19.030776,4.701,4.615,85.882,13.504,15.876,19.213,0.001,0.004,17.043,19.248,0.005,0.039,14.814,19.118,0.002,0.048,46.164,46.839,0.093,0.598,-39.184,-38.537,0.1,0.57,0.0,0.0,0.0,0.0,0.0,19.189,0.0,19.239,0.0,19.367,0.0,19.474,0.0,0.008,0.0,0.009,0.0,0.008,0.0,0.01,0.0,1.475,0.0,2.422,0.0,0.69,0.0,0.785,0.0,-0.654,0.0,6.776,0.0,0.079,0.0,0.185,0.0,0.147,0.0,0.197,0.0,0.024,0.0,0.632,0.0,0.024,0.0,0.011,0,7,1815.474,0.00237,1,0.0
550,1199104,958976,20.522096,20.52584,40.154896,40.164656,4.756,4.619,124.414,12.392,12.923,19.028,0.0005,0.0054,13.439,19.031,0.002,0.053,12.27,18.812,0.001,0.066,-11.436,-12.291,0.069,0.791,-45.975,-45.748,0.068,0.533,-10.522,0.0,2.02,0.0,0.0,19.049,0.0,19.074,0.0,19.159,0.0,19.263,0.0,0.018,0.0,0.008,0.0,0.006,0.0,0.027,0.0,4.634,0.0,1.27,0.0,4.016,0.0,0.618,0.0,-0.846,0.0,6.799,0.0,0.051,0.0,1.977,0.0,0.172,0.0,1.984,0.0,0.011,0.0,0.626,0.0,0.017,0.0,0.011,0,7,7699.2004,0.01017,1,0.057
551,2989568,176000,74.722811,74.721166,-17.129901,-17.12209,4.472,4.621,80.476,18.721,10.728,19.052,0.0002,0.0021,11.108,19.059,0.001,0.021,10.215,18.965,0.0,0.028,32.852,33.135,0.068,0.309,-15.878,-16.319,0.078,0.304,37.193,0.0,0.483,0.0,0.0,18.982,0.0,19.059,0.0,19.216,0.0,19.411,0.0,0.016,0.0,0.008,0.0,0.011,0.0,0.014,0.0,1.5,0.0,2.154,0.0,0.944,0.0,0.556,0.0,-0.723,0.0,6.993,0.0,0.093,0.0,0.3,0.0,0.166,0.0,0.307,0.0,0.017,0.0,0.638,0.0,0.026,0.0,0.011,0,7,6414.4727,0.00797,1,0.037
552,1479296,373888,203.980553,203.979218,-30.080139,-30.079454,4.321,4.627,53.59,10.237,16.745,19.496,0.0011,0.0057,17.928,19.578,0.012,0.027,15.652,19.21,0.003,0.053,-45.812,-44.607,0.172,0.947,30.657,29.656,0.156,0.937,0.0,0.0,0.0,0.0,0.0,19.586,0.0,19.46,0.0,19.555,0.0,19.598,0.0,0.016,0.0,0.094,0.0,0.041,0.0,0.021,0.0,9.094,0.0,0.978,0.0,8.342,0.0,0.751,0.0,-0.965,0.0,6.937,0.0,0.084,0.0,2.52,0.0,0.117,0.0,2.53,0.0,0.023,0.0,0.565,0.0,0.035,0.0,0.013,0,7,1118.3725,0.00134,1,0.0
553,1824128,470272,61.880649,61.885081,-5.051125,-5.047078,5.803,4.628,56.182,7.345,14.148,19.723,0.0003,0.0045,15.074,19.987,0.002,0.073,13.196,19.535,0.002,0.05,14.521,15.702,0.139,0.804,-0.904,-0.928,0.135,0.999,0.0,0.0,0.0,0.0,0.0,19.849,0.0,19.73,0.0,19.735,0.0,19.846,0.0,0.01,0.0,0.013,0.0,0.013,0.0,0.03,0.0,2.019,0.0,2.567,0.0,0.591,0.0,1.427,0.0,-0.677,0.0,6.517,0.0,0.069,0.0,0.15,0.0,0.194,0.0,0.191,0.0,0.084,0.0,0.632,0.0,0.04,0.0,0.011,0,7,3715.8807,0.00599,1,0.006
554,541184,537088,132.938966,132.955006,-16.954058,-16.954961,4.701,4.63,62.31,6.329,15.579,19.888,0.0004,0.0046,16.742,19.974,0.004,0.045,14.508,19.547,0.001,0.058,-28.653,-28.216,0.088,0.901,-3.914,-4.337,0.057,0.663,0.0,0.0,0.0,0.0,0.0,19.894,0.0,19.811,0.0,19.884,0.0,19.857,0.0,0.009,0.0,0.01,0.0,0.023,0.0,0.045,0.0,1.764,0.0,2.48,0.0,0.644,0.0,1.121,0.0,-0.702,0.0,6.908,0.0,0.145,0.0,0.179,0.0,0.203,0.0,0.205,0.0,0.052,0.0,0.632,0.0,0.034,0.0,0.011,0,7,11770.1239,0.01537,1,0.103
555,296704,498432,81.978854,81.982437,-29.118313,-29.12051,4.306,4.634,291.972,27.938,13.183,18.565,0.0004,0.002,13.719,18.46,0.002,0.02,12.512,18.577,0.001,0.027,-8.727,-8.831,0.02,0.247,0.804,0.683,0.025,0.296,0.0,0.0,0.0,0.0,0.0,18.432,0.0,18.664,0.0,18.864,0.0,19.062,0.0,0.01,0.0,0.013,0.0,0.015,0.0,0.024,0.0,1.078,0.0,2.321,0.0,0.744,0.0,0.334,0.0,-0.768,0.0,6.915,0.0,0.054,0.0,0.212,0.0,0.133,0.0,0.209,0.0,0.007,0.0,0.641,0.0,0.007,0.0,0.01,0,7,3197.7904,0.00382,1,0.003
556,3134848,1410176,312.398668,312.402487,17.407657,17.415476,4.697,4.639,54.57,12.762,14.251,19.393,0.0004,0.0029,15.038,19.465,0.002,0.039,13.376,19.223,0.001,0.029,-30.829,-32.107,0.126,0.541,-33.888,-32.622,0.095,0.484,0.0,0.0,0.0,0.0,0.0,19.368,0.0,19.434,0.0,19.512,0.0,19.674,0.0,0.013,0.0,0.009,0.0,0.026,0.0,0.019,0.0,1.444,0.0,2.504,0.0,0.626,0.0,0.818,0.0,-0.739,0.0,6.922,0.0,0.069,0.0,0.2,0.0,0.22,0.0,0.222,0.0,0.041,0.0,0.624,0.0,0.039,0.0,0.011,0,7,6611.2094,0.00863,1,0.04
557,731776,733312,331.156308,331.153188,-5.661542,-5.659262,4.475,4.64,63.163,16.887,15.718,18.448,0.0007,0.0027,16.848,18.394,0.006,0.018,14.67,18.486,0.004,0.047,-26.82,-26.074,0.099,0.428,7.245,8.188,0.104,0.448,0.0,0.0,0.0,0.0,0.0,18.356,0.0,18.545,0.0,18.764,0.0,18.972,0.0,0.004,0.0,0.007,0.0,0.004,0.0,0.022,0.0,2.185,0.0,1.636,0.0,1.878,0.0,0.307,0.0,-0.81,0.0,6.938,0.0,0.035,0.0,0.635,0.0,0.163,0.0,0.637,0.0,0.014,0.0,0.639,0.0,0.034,0.0,0.01,0,7,3098.7962,0.00385,1,0.003
558,1797504,1798016,233.898419,233.892136,31.960081,31.956162,4.925,4.655,213.042,21.536,11.186,18.943,0.0007,0.0027,11.531,18.947,0.001,0.026,10.708,18.807,0.001,0.025,-5.347,-5.298,0.032,0.292,23.884,23.833,0.043,0.389,-29.052,0.0,0.428,0.0,0.0,18.958,0.0,18.94,0.0,19.042,0.0,19.13,0.0,0.008,0.0,0.02,0.0,0.008,0.0,0.012,0.0,4.013,0.0,1.316,0.0,3.358,0.0,0.655,0.0,-0.828,0.0,6.606,0.0,0.081,0.0,1.19,0.0,0.106,0.0,1.194,0.0,0.008,0.0,0.614,0.0,0.01,0.0,0.01,0,7,4835.7701,0.00662,1,0.009
559,1960192,43648,61.674362,61.675875,-10.97372,-10.972437,4.595,4.657,40.111,25.732,17.339,18.325,0.001,0.0015,18.912,18.283,0.02,0.012,16.102,18.334,0.003,0.019,30.654,30.944,0.143,0.229,44.175,44.094,0.106,0.169,0.0,0.0,0.0,0.0,0.0,18.223,0.0,18.408,0.0,18.645,0.0,18.856,0.0,0.007,0.0,0.003,0.0,0.003,0.0,0.007,0.0,2.973,0.0,1.473,0.0,2.684,0.0,0.289,0.0,-0.763,0.0,6.857,0.0,0.046,0.0,1.246,0.0,0.206,0.0,1.255,0.0,0.018,0.0,0.644,0.0,0.052,0.0,0.009,0,7,1537.3221,0.00196,1,0.0
