,Gaia2,Gmag,bp_rp,bp_g,g_rp,ra,de,PDis,plx,Sep,pmRA,pmDE,Age,e_Age,PreAge,e_PreAge,CoolAge,feh,DM,Av,Nb,PCont,l,b
101,294738767729201792,16.778212,2.7768106,1.5472278999999998,1.2295828000000002,18.915609,25.872999,0.0073799999999999985,5.154,5156.0974,41.761,-46.097,7.033,2.604,6.65,2.611,0.383,-0.882,6.746,0.052000000000000005,7,0.013,129.7296082151094,-36.678802830706076
102,299595276229449856,16.467003,2.6371632000000003,1.4471588,1.1900043,30.905074,27.98555,0.00151,4.645,1171.8524,31.845,-29.492,1.854,0.354,1.017,0.38,0.8370000000000001,-0.777,6.871,0.08199999999999999,7,0.0,141.79886340223825,-32.227966911882554
103,299602457414750848,16.814228,2.1528072,1.1031017,1.0497055,30.960679,28.220540000000003,0.00363,2.71,4829.4758,-8.629,-10.78,3.202,1.7919999999999998,2.749,1.813,0.452,-0.8009999999999999,8.037,0.078,7,0.009000000000000001,141.76317599900588,-31.989823073710703
104,299786728691719936,11.961467,0.9250716999999998,0.3894329,0.5356388000000001,30.397088,28.362015000000003,0.013919999999999998,4.478,11191.7022,27.753,6.8020000000000005,3.25,0.933,2.291,0.946,0.959,-0.73,6.925,0.073,7,0.097,141.15539155492075,-32.015225769279944
105,300356722391504128,16.183424,2.531498,1.3756389999999998,1.155859,31.405591,29.667813,0.0018,7.754,836.1526,71.952,-37.286,5.346,1.919,4.9289999999999985,1.921,0.417,-0.78,5.73,0.033,7,0.0,141.63950052276942,-30.494835057579174
106,303805439395981312,17.628662,2.5518818,1.3985138,1.153368,23.945536,31.410376,0.00316,4.001,2845.2458,29.706,-21.311,2.425,0.838,1.6469999999999998,0.884,0.778,-0.732,7.13,0.077,7,0.002,133.91311703842675,-30.514057759678906
107,304578361710169728,17.2465,2.657467,1.4442158,1.2132511,29.279399,31.71022,0.00427,3.449,4456.6211,-14.155,-25.786,4.4110000000000005,2.351,4.19,2.36,0.221,-0.815,7.435,0.051,7,0.008,138.90932394989443,-29.115626569463586
108,306640912380417024,14.306284,1.596077,0.76000214,0.8360748,16.341326000000002,26.150103,0.00229,3.779,2186.032,10.807,-6.782,1.413,0.333,1.034,0.337,0.379,-0.716,7.3610000000000015,0.091,7,0.0,126.82645031068199,-36.6163075488317
109,309159309404222592,13.867857999999998,1.2483816,0.5573549,0.6910267,20.853276,29.469084,0.00916,3.076,10725.1839,-3.948,-12.539,10.812,1.626,10.689,1.6230000000000002,0.123,-1.3630000000000002,7.89,0.078,7,0.093,131.22172953700743,-32.887451241105055
110,309695836718764800,11.029738,0.84120655,0.35243416,0.4887724,18.083537,29.145637,0.0034100000000000003,5.638,2175.8311,11.076,-45.643,1.719,0.336,1.02,0.34600000000000003,0.6990000000000001,-0.742,6.4220000000000015,0.13699999999999998,7,0.0,128.40441535381672,-33.50397428165361
111,313907653448139520,16.865816,2.0860338,1.0591469,1.0268869,17.863777,32.907965000000004,0.00555,2.2840000000000003,8742.2179,-9.619,-10.769,3.12,1.998,2.852,2.008,0.268,-0.7859999999999999,8.35,0.061,7,0.07,127.77189186079269,-29.77559966063611
112,313996198494092544,13.660851,2.3655825,1.2538033000000002,1.1117792,18.461618,33.125262,0.00284,11.745,901.5391,122.454,-13.445,3.692,0.469,1.734,0.491,1.958,-0.7020000000000001,4.845,0.08800000000000001,7,0.0,128.32242937797784,-29.51183522337552
113,314036365028280832,10.244806,0.5154257000000001,0.19919872,0.31622696,18.813951,33.574776,0.006670000000000001,2.696,8903.0809,13.271,11.167,6.856,2.516,6.678,2.517,0.17800000000000002,-0.8220000000000001,7.852,0.027000000000000003,7,0.07200000000000001,128.60511344661379,-29.03446887786603
114,317393345826469376,13.599335,1.2935228,0.5810528,0.71247005,22.575605,34.788876,0.005379999999999999,2.798,6920.0441,-8.01,-38.267,8.059,2.767,7.983,2.767,0.075,-1.089,7.737,0.078,7,0.045,131.9137347027168,-27.4041438390292
115,325238361290516736,13.211959,1.6548147000000002,0.79733753,0.8574771999999999,34.575138,33.301924,0.01022,6.771,5434.8825,-0.349,-53.627,2.406,0.273,1.025,0.28600000000000003,1.381,-0.7509999999999999,6.0760000000000005,0.08900000000000001,7,0.019,143.08316739823772,-26.14820224463955
116,325972079143921408,11.957126,1.2154969999999998,0.54858875,0.66690826,33.490837,33.214824,0.01769,5.01,12715.6165,1.378,-23.574,2.0980000000000003,0.34,1.144,0.35200000000000004,0.954,-0.7240000000000001,6.783,0.083,7,0.112,142.1735402035849,-26.55476211133495
117,330963788918445824,17.759961999999994,3.192253,1.8893738,1.3028793,30.374561,37.867748,0.00397,5.854,2443.1224,-18.824,-19.732,1.5119999999999998,0.281,0.905,0.301,0.607,-0.7,6.339,0.026,7,0.0,137.8850077247973,-22.96123490517123
118,331610237333827968,14.669189,2.2666397000000003,1.1917992,1.0748405,35.04928,37.771362,0.00546,6.596,2892.5272,36.333,-20.069000000000006,1.524,0.284,1.021,0.287,0.503,-0.747,6.0310000000000015,0.067,7,0.002,141.69370759247488,-21.84535755233919
119,334969210996378880,15.102711,2.2246075000000003,1.0428944,1.1817131,39.535091,39.075141,0.01096,6.978,5652.6147,-47.098,2.4130000000000003,1.3530000000000002,0.052000000000000005,0.309,0.058,1.044,-0.6970000000000001,6.016,0.064,7,0.023,144.5979517487986,-19.265854202314184
120,335589438633323520,12.982956,1.7273245,0.8431902,0.8841343,41.846214,39.169095,0.00152,9.705,565.1387,-13.693,5.204,7.084,2.484,6.6320000000000014,2.485,0.452,-0.926,5.331,0.034,7,0.0,146.25643540421515,-18.39437684845613
121,338094740299867008,9.519131,1.2917147,0.59740925,0.6943054,36.169458,40.139082,0.01137,24.148000000000003,1694.9276,-120.312,-153.689,3.4610000000000003,0.303,1.3019999999999998,0.314,2.1590000000000003,-0.674,3.244,0.071,7,0.0,141.62921829429018,-19.3232692432108
122,338979267341825408,13.093429,1.4490471,0.6734762,0.77557087,35.046224,41.069255,0.02024,6.021,12103.0806,16.113,-43.20399999999999,3.084,0.118,0.489,0.14,2.595,-0.626,6.2429999999999986,0.14,7,0.106,140.43070155325142,-18.76744878163873
123,340111386361933056,15.250029,2.2944317,1.2101707,1.084261,38.754303,42.526005,0.01734,8.541,7158.2194,6.904,-91.497,2.516,0.6,2.126,0.601,0.389,-0.72,5.591,0.021,7,0.049,142.5316937263081,-16.369495603990067
124,340393411093915008,16.097229000000002,2.469987,1.3367748,1.1332121000000002,38.02411,43.328089,0.00196,5.061,1395.6618,17.303,-7.831,2.853,1.088,2.117,1.11,0.736,-0.792,6.721,0.054000000000000006,7,0.0,141.68814371620718,-15.847582303529876
125,346662517158197376,14.732144,2.0721617,1.0568981000000002,1.0152636,30.155283,43.966647,0.00938,6.9689999999999985,4843.1202,42.447,14.244000000000002,1.3630000000000002,0.146,0.58,0.154,0.7829999999999999,-0.698,6.064,0.048,7,0.01,135.87321044495548,-17.159758273920932
126,348345663302119936,16.62126,2.9479122,1.691185,1.2567271999999998,23.719197,42.185396,0.00318,9.498,1205.0229,-18.905,-20.75,2.841,0.16899999999999998,0.426,0.106,2.414,-0.6829999999999999,5.325,0.08199999999999999,7,0.0,131.47365405101343,-19.964756545012587
127,348814330133475456,16.432845999999998,2.6722116,1.4858704,1.1863413,24.175296,43.602567,0.00271,6.06,1611.4822,143.774,13.404000000000002,1.515,0.185,0.6559999999999999,0.207,0.8590000000000001,-0.7,6.275,0.065,7,0.0,131.54960718464395,-18.51049944529134
128,350786613475451264,16.43021,2.5100822,1.369442,1.1406403,27.001371,46.063498,0.00149,5.215,1031.9687,18.29,10.645,1.812,0.481,1.357,0.494,0.455,-0.6829999999999999,6.702000000000001,0.041,7,0.0,133.07397129074644,-15.691323178698795
129,351894234001078656,16.317945,1.9472828,0.96360207,0.9836807,35.106547,44.274354,0.00214,2.596,2963.1398,-9.864,-7.152,2.8480000000000003,1.692,2.685,1.7,0.163,-0.782,8.141,0.064,7,0.002,139.29113084887348,-15.752372085175798
130,352101698100846464,12.795822,0.7921095,0.32061290000000003,0.47149658,35.517192,45.373725,0.00698,1.4580000000000002,17249.7786,-0.091,-12.038,10.746,1.925,10.687,1.925,0.059,-1.285,9.092,0.14300000000000002,7,0.16699999999999998,139.1723790353853,-14.620867080751673
131,353839819826253184,16.73716,2.7689028,1.5528641,1.2160387,34.720551,46.295264,0.01808,4.7410000000000005,13731.1528,33.102,-10.605,1.811,0.203,0.629,0.247,1.182,-0.7040000000000001,7.08,0.086,7,0.126,138.30457547912158,-13.950001367975734
132,355547150928668416,16.252163,2.8096323,1.5702038,1.2394285,34.811822,49.54274,0.0008300000000000001,6.874,424.3671,57.38399999999999,-14.331,2.018,0.452,1.554,0.451,0.463,-0.762,5.816,0.031,7,0.0,137.23260996984803,-10.875245759173305
133,359863356841337216,8.0830345,0.61326885,0.2527218,0.36054707,30.498332,52.655061,0.00536,8.981,2146.5612,64.283,-18.484,3.83,1.594,3.152,1.6,0.6779999999999999,-0.772,5.86,0.21,7,0.0,133.64983840968216,-8.742226630747508
134,361054471529017984,13.485045,1.7150706999999998,0.83063793,0.8844328000000001,13.690435999999998,32.871604,0.02065,6.024,12337.4277,-4.131,-61.557,5.176,1.759,4.587,1.761,0.589,-0.843,6.3,0.056,7,0.108,123.73775517108116,-29.994945453305068
135,362614021398129408,9.088586,0.6580676999999999,0.26891613,0.38915157,13.816543,33.352135,0.00271,6.066,1596.0382,6.6789999999999985,-28.898000000000003,3.306,1.714,3.273,1.711,0.033,-0.885,6.277,0.256,7,0.0,123.85055532250021,-29.5127864932128
136,363066715246799360,14.394495,2.2239199,1.15907,1.0648499,13.641127,35.217388,0.0191,13.622,5199.4112,124.382,-64.669,3.734,0.271,1.124,0.29,2.61,-0.662,4.456,0.085,7,0.014,123.65282745971346,-27.64998516606146
137,364477251226742016,10.658659,0.74292374,0.3034525,0.43947124,14.871583,37.290237,0.01203,4.346,9969.9713,24.198,-37.311,2.7880000000000003,0.905,2.369,0.909,0.419,-0.715,6.966,0.065,7,0.085,124.70618624647604,-25.553784281788104
138,364889258848984064,17.170835,2.423294,1.2935504999999998,1.1297436,8.116226,33.609869,0.00384,4.203,3284.7039,-25.604,-33.448,7.827000000000001,2.859,7.576,2.8680000000000003,0.25,-0.962,7.041,0.053,7,0.004,118.41162305127469,-29.09530007941593
139,365324489359107712,10.619906,0.95783234,0.41015434,0.547678,8.398817999999999,35.133195,0.01376,10.254,4832.1526,-43.228,36.597,4.931,0.145,0.625,0.17,4.306,-0.7040000000000001,5.162000000000001,0.101,7,0.009000000000000001,118.81625275518128,-27.595928167091035
140,369966803546411904,16.451918,2.1535902,1.1104355,1.0431547,18.384661,38.124309,0.00115,2.9810000000000003,1383.9836,23.926,-23.28,5.711,2.905,5.477,2.909,0.234,-0.8170000000000001,7.763,0.084,7,0.0,127.70824954167313,-24.542389722927524
141,370391283754527360,16.30997,2.4700613,1.3219108999999998,1.1481503999999998,18.24834,39.657914,0.0022,3.748,2108.4969,-1.99,-18.945,4.352,2.3080000000000003,3.726,2.322,0.626,-0.794,7.249,0.057,7,0.0,127.43775899294272,-23.02517501387247
142,371742068148685824,12.923327,1.1692208999999998,0.515995,0.6532259,20.522096,40.154896,0.01017,4.756,7699.2004,-11.436,-45.975,4.634,1.977,4.016,1.984,0.618,-0.846,6.799,0.051,7,0.057,129.25771231443204,-22.340081229738708
143,372515329765717760,14.509438500000002,2.6330376,1.4489079,1.1841297,20.13064,42.123131,0.00913,13.717,2335.4193,37.01,-86.99,3.656,0.262,1.114,0.28800000000000003,2.542,-0.7190000000000001,4.535,0.078,7,0.0,128.68094563403105,-20.423722464778255
144,374811767174987904,16.308193,2.9780092,1.7090435000000002,1.2689657,15.10784,42.311283,0.00088,11.511,276.3661,56.203,-82.49799999999998,4.345,1.474,3.934,1.477,0.412,-0.8220000000000001,4.891,0.01,7,0.0,124.7071605110918,-20.529465172583038
145,377531233091627264,17.704584,2.671381,1.4354323999999998,1.2359486000000002,12.693153,44.7963,0.01058,5.025,7581.9174,109.037,-49.91,7.657999999999999,2.678,7.426,2.684,0.232,-0.941,6.619,0.005,7,0.055,122.80776483304152,-18.07528952735265
146,379965384333378304,17.362351999999998,2.429266,1.3035069,1.1257591,4.438379,39.70676,0.0032700000000000003,3.201,3679.8522,-17.333,-1.269,5.284,2.612,4.755,2.63,0.53,-0.8240000000000001,7.702000000000001,0.078,7,0.006,115.91683455706502,-22.705724652972048
147,382590743223001216,16.26837,2.4804945,1.3030948999999998,1.1773996,6.671753999999999,43.540216,0.00065,5.835,412.7084,78.83800000000002,-19.534,5.347,2.222,5.242000000000001,2.22,0.104,-0.8390000000000001,6.386,0.033,7,0.0,118.18888632513412,-19.10347569435101
148,383592020358523648,15.914859,2.283615,1.1971865,1.0864286,4.879713,41.830824,0.00228,5.364,1533.3032,-32.301,-29.771,4.671,1.842,2.631,1.944,2.041,-0.7120000000000001,6.54,0.105,7,0.0,116.5854863852189,-20.647256246164318
149,384072335140683008,14.178717,2.1914692,1.1349745,1.0564947,1.389543,41.752029,0.002,10.368,693.8025,56.589,-19.243,1.934,0.118,0.52,0.129,1.414,-0.716,5.144,0.081,7,0.0,113.83043099427259,-20.307477525296353
150,385453248730005760,16.183903,2.0545788000000003,1.0414504999999998,1.0131283000000002,3.3563089999999995,43.744607,0.00165,4.066,1457.1724,-39.032,-7.671,2.161,0.511,1.2990000000000002,0.5329999999999999,0.862,-0.715,6.954,0.104,7,0.0,115.70250244967829,-18.592903698663946
151,386907936974379008,18.441568,3.079956,1.7527657,1.3271904,2.65731,46.185779,0.00132,5.481,909.6965,45.137,-14.987,1.659,0.49,1.09,0.518,0.569,-0.797,6.557,0.037000000000000005,7,0.0,115.59902958427557,-16.104125855274393
152,388602112592758528,10.062213,0.9906473,0.43105698,0.55959034,8.25722,44.729889,0.0081,13.132,2240.1602,219.524,-44.405,3.564,1.009,3.067,1.014,0.4970000000000001,-0.7759999999999999,4.642,0.04,7,0.0,119.49532966142002,-18.018988623831007
153,390019868412760832,4.8962183,0.22023869,0.12005472,0.100183964,10.866802,47.024387,0.008759999999999999,18.56,1698.4927,-23.986,-37.646,0.5660000000000001,0.138,0.485,0.13699999999999998,0.081,-0.7609999999999999,4.0310000000000015,0.099,7,0.0,121.52016335236988,-15.825513020804578
154,390080925670330496,12.267477,1.2070799,0.5425043,0.6645755999999999,9.875844,47.428261,0.00632,6.007999999999999,3786.1849,50.631,-4.474,5.121,1.863,4.001,1.876,1.12,-0.758,6.462999999999999,0.08199999999999999,7,0.006,120.83881207067208,-15.394980007789746
155,390689402277884544,14.822092,2.3432465,1.2408581,1.1023883999999995,9.155881,46.74214600000001,0.00707,8.486,2997.2822,30.252,-13.858,2.544,0.258,0.972,0.28600000000000003,1.5719999999999998,-0.68,5.752999999999999,0.053,7,0.003,120.29182078598862,-16.053648898173787
156,390722009669426688,13.604041,1.9022064,0.9477005,0.9545059,8.729493,47.297221,0.0062,8.72,2616.8464,89.51299999999998,-28.778,5.311,1.789,4.8580000000000005,1.789,0.453,-0.763,5.641,0.049,7,0.001,120.02680280564807,-15.481322630116999
157,395377200164554368,16.640396,3.043335,1.7466258999999995,1.2967091,3.266681,51.194891,0.0037,10.575,1269.2256,228.025,-20.464,3.469,0.193,0.8079999999999999,0.237,2.661,-0.614,5.385,0.079,7,0.0,116.8202222567066,-11.22094968358434
158,395932320399086464,14.4931345,1.5657386999999998,0.73219776,0.8335408999999999,3.492785,52.564347,0.00677,3.5860000000000003,6790.9018,21.729,-1.276,7.0120000000000005,3.181,6.595,3.185,0.417,-0.938,7.9289999999999985,0.066,7,0.043,117.168333241149,-9.887617079665173
159,396730394036872064,14.030017,1.486722,0.6967802,0.7899418,20.848447,43.855544,0.0016,4.05,1420.0087,45.938,7.073,9.289,2.21,9.062,2.207,0.227,-1.097,6.956,0.043,7,0.0,129.0032258711597,-18.63917129892221
160,397611927484416512,17.545082,2.2988873,1.2049503,1.0939369,20.351888,44.772291,0.00109,2.582,1513.104,-16.559,8.851,4.591,2.748,4.323,2.762,0.268,-0.823,8.094,0.07400000000000001,7,0.0,128.51039853663772,-17.774596626442136
161,403816845261162752,18.02262,3.0796566000000003,1.7841148,1.2955418,20.281533,51.057515,0.0092,7.221,4585.347,-34.833,-57.976000000000006,1.631,0.107,0.472,0.125,1.159,-0.6609999999999999,5.7920000000000025,0.097,7,0.009000000000000001,127.6853720000272,-11.540022126785884
162,404105363988125696,18.382742,3.1606941,1.8007088,1.3599854,19.27608,52.07700300000001,0.0008699999999999999,7.0710000000000015,439.0706,10.172,-25.038,1.3219999999999998,0.057,0.306,0.077,1.016,-0.843,5.74,0.006999999999999999,7,0.0,126.93885771027321,-10.594948723448816
163,411443027851698304,12.795884,1.0020885,0.4254979999999999,0.57659054,16.398482,55.282891000000006,0.00686,2.8310000000000004,8721.6099,10.606,-12.52,2.124,0.7829999999999999,1.7990000000000002,0.7829999999999999,0.325,-0.748,8.244,0.054000000000000006,7,0.07,124.96415041744314,-7.5329913708458305
164,413040858770726784,18.336046,3.349018,1.9431515,1.4058666000000002,21.603154,57.77401800000001,0.00162,10.638,561.7751,27.524,-29.71,1.932,0.415,1.669,0.413,0.263,-0.759,4.922,0.003,7,0.0,127.59786396116014,-4.780532831783686
165,413058588395405312,14.541804999999998,2.1202497000000005,1.0893011,1.0309486,21.268339,57.955058,0.00412,5.358,2769.0524,-26.178,-2.682,2.004,0.424,1.652,0.42,0.353,-0.763,6.444,0.031,7,0.001,127.3965679057531,-4.624822937126343
166,414994995864762496,14.90258,2.6513262,1.4603691,1.1909571,12.216048,50.70851,0.0032700000000000003,6.9929999999999986,1683.6882,36.913,-4.975,0.6970000000000001,0.027000000000000003,0.179,0.023,0.517,-0.711,5.782,0.001,7,0.0,122.51510793814889,-12.161156612532409
167,415938656017462528,13.051424,2.26686,1.1868095,1.0800505,8.149075,52.036399,0.0027,14.713,645.6573,-101.303,35.044000000000004,4.336,0.8370000000000001,2.5860000000000003,0.86,1.749,-0.738,4.651,0.106,7,0.0,119.9847437191386,-10.727499313217656
168,419990734325310976,16.09914,2.7469063,1.5285243999999998,1.2183819,2.992044,53.383692,0.00378,7.4460000000000015,1758.3899,19.224,3.671,2.6060000000000003,0.236,0.8740000000000001,0.261,1.732,-0.7659999999999999,5.642,0.106,7,0.0,116.9913371387738,-9.032188102895294
169,420483143738322304,17.335718,2.4858856,1.3290253,1.1568604,0.320729,55.29632700000001,0.00144,3.782,1368.0373,35.369,8.568,1.715,0.253,0.653,0.305,1.062,-0.722,7.362999999999999,0.057,7,0.0,115.78016636741181,-6.87745104686154
170,421909004161161088,14.468602,2.1208572,1.0852785,1.0355787,6.95414,57.693794,0.00372,5.414,2474.707000000001,9.066,-18.682,8.529,2.107,8.229,2.103,0.299,-0.96,6.3370000000000015,0.003,7,0.0,119.76763065275112,-5.0327564971380525
171,424502752090156288,14.318394,1.7378502,0.8439722,0.8938780000000001,11.784778,56.415227,0.00239,5.171,1665.7471,68.624,-17.676,5.54,1.912,5.314,1.909,0.226,-0.7959999999999999,6.432,0.006,7,0.0,122.33366243696793,-6.451529120815128
172,426623916181315840,9.065407,0.66842175,0.27213192,0.39628983,15.792908,61.135668,0.00701,7.801,3235.5158,-15.819,-38.949,1.264,0.054000000000000006,0.313,0.061,0.951,-0.679,5.539,0.069,7,0.004,124.3481465861759,-1.7038125352878808
173,430268522348053632,13.098262,2.2246217999999995,1.1626911,1.0619306999999998,8.420983999999999,61.873155,0.04789,15.76,10938.2992,-64.217,4.09,1.567,0.177,0.728,0.181,0.8390000000000001,-0.731,4.012,0.105,7,0.095,120.84085624045021,-0.9264911817784718
174,433207924941246976,17.715881,2.9635735,1.7014656000000004,1.2621078,45.523212,44.451124,0.00079,4.891,581.8106,21.017,-14.117,5.9579999999999975,3.009,5.2970000000000015,3.029,0.6609999999999999,-0.856,7.103,0.06,7,0.0,146.16926219656597,-12.445858653574989
175,437400848111758080,11.022422,0.74816036,0.30478287,0.4433775,41.489365,47.788646,0.00468,2.773,6070.3458,13.863,4.871,4.521,2.957,4.368,2.951,0.153,-0.8809999999999999,8.479,0.033,7,0.031,142.06193149599338,-10.7841667775106
176,439319598985602304,15.098189,2.6792927000000004,1.4653348999999998,1.2139578000000002,45.443154,49.61835,0.00233,17.682000000000006,473.6502,157.444,-111.567,5.099,1.7080000000000002,4.917,1.706,0.182,-0.802,3.787,0.002,7,0.0,143.5597705230291,-7.961312247742613
177,439320629777281152,13.599124,2.3548422,1.256938,1.0979042,45.41160900000001,49.653279,0.04269,17.528,8792.5757,156.535,-111.538,4.757,1.5019999999999998,4.574,1.499,0.183,-0.871,3.782,0.002,7,0.071,143.52465620859982,-7.940624185122082
178,439717965790780928,17.004896,2.7987347,1.5652466,1.2334881000000002,46.88863900000001,50.384984,0.007109999999999998,3.928,6516.3669999999975,6.127999999999999,-25.533,0.916,0.147,0.507,0.156,0.409,-0.731,7.381,0.386,7,0.039,143.99404587423442,-6.8364066316726255
179,446203228969064448,12.097196,1.5777092,0.75257874,0.82513046,48.223902,53.03396400000001,0.00813,10.174,2876.354000000001,-44.937,-59.018,1.76,0.034,0.199,0.028,1.5619999999999998,-0.6459999999999999,4.963,0.066,7,0.002,143.35501401694538,-4.135221953814699
180,450744005831669376,16.020101999999998,2.703352,1.5092125,1.1941395,36.885741,49.895954,0.00125,7.127999999999999,614.2141,75.52600000000002,-42.449,1.408,0.047,0.179,0.027000000000000003,1.228,-0.7140000000000001,5.734,0.085,7,0.0,138.38117394600678,-10.070929728322442
181,451109456009893376,16.182157999999998,2.6696978,1.4831257,1.1865721000000002,41.356791,51.209874,0.0033,7.766,1528.2726,29.956,-79.028,2.509,0.6759999999999999,2.246,0.677,0.263,-0.755,5.557,0.006999999999999999,7,0.0,140.4882808839005,-7.734484406155382
